Name	CD16
1192.7511	601.4541
1182.7932	557.4298
1049.6721	581.0142
1016.6538	578.3937
1032.9009	594.6408
1097.8892	611.4120
1058.5817	668.0147
1086.3590	734.5752
1066.4432	720.4246
1009.3164	700.5088
985.7320	655.9604
949.0450	668.0147
785.0020	692.1232
808.5865	676.9244
777.1405	664.8701
775.5682	612.4602
736.2608	644.4302
710.5800	696.8401
707.4354	718.8523
621.4831	742.4367
603.6637	707.8462
442.2412	608.7915
427.5665	608.7915
419.1809	710.4667
478.9282	753.9669
460.5847	832.0577
429.6628	859.8349
324.3189	831.0095
640.3507	882.3712
520.3320	835.7264
540.7719	844.1120
541.8201	864.0277
520.8561	855.1180
514.0428	872.9374
496.7475	882.8953
497.2716	902.2870
522.9525	894.4255
699.5739	898.0942
673.8930	856.6903
778.7128	850.9252
801.2491	868.7446
1019.2743	802.7081
997.7862	805.8527
835.3155	742.9608
679.1340	770.7381
738.3572	720.4246
734.1644	775.9791
640.8748	792.7502
953.2378	742.9608
960.5752	714.6595
1044.4311	864.0277
994.6417	879.7507
968.4367	883.4194
890.3459	965.1788
902.4002	946.8354
1104.7025	931.1124
770.3272	927.4437
687.5196	984.5705
669.7002	991.9079
615.1939	988.2392
540.2478	982.4741
524.5248	974.6126
522.9525	954.6969
179.1435	17.6077
213.2099	46.9573
212.6858	17.6077
9.3354	57.4392
14.0523	84.1683
6.7149	327.3503
279.2464	107.7528
361.5300	168.5482
435.4279	154.9217
481.5487	104.6082
567.5009	78.9273
456.9160	107.2287
482.5969	172.2169
421.2773	131.3372
308.5960	136.5782
634.5856	181.1266
639.3025	109.3250
677.5617	107.2287
710.5800	163.8314
499.3680	127.1444
528.7176	120.8552
125.6854	443.1762
179.6676	454.1822
41.2412	517.7909
76.3559	483.7244
94.1752	507.8330
99.4162	617.8938
135.0550	628.3758
155.4948	679.2134
226.2482	728.4787
204.2360	715.9003
184.8444	740.0089
27.0905	789.2742
295.4293	801.3285
139.2477	669.7796
32.8556	874.7023
12.4158	1005.7271
123.0007	1024.0706
141.3441	1009.9199
127.7176	1189.6859
105.7054	1165.0532
165.9768	1133.0832
63.7775	1123.1253
213.6698	1149.8544
255.0736	1126.7940
294.9052	1186.5413
343.1223	1179.2039
219.4349	1112.1192
198.9950	1063.3780
114.6151	838.0154
148.1574	842.7323
157.5912	874.1782
250.8808	904.5760
359.8935	980.5704
341.5500	981.6186
373.5200	1030.3598
354.1284	1030.3598
528.1293	1166.6255
478.3398	1162.4327
582.6356	1133.0832
662.2986	1171.8665
642.9070	1111.0710
657.5817	1091.1553
599.9308	1065.4744
599.4067	1010.4440
631.9009	1041.3659
679.5939	1013.0645
653.9130	999.4379
536.5148	1110.0228
517.1232	1128.3663
434.3155	1147.2339
370.8995	1065.9985
197.9468	923.4436
376.6646	864.2204
595.2139	1187.5895
628.2322	1150.3785
605.1718	1152.9990
809.0464	1165.0532
824.2452	1148.8062
785.4619	1103.7336
776.0281	1077.5287
756.1124	1038.7454
936.4024	1020.9260
1052.7524	1041.8900
1001.9148	1036.1249
1048.5596	997.8656
1067.4272	998.3897
1140.2770	985.2873
1253.4824	1045.5586
1152.3313	1191.2582
1048.0355	1191.2582
1088.3912	1177.1075
1089.9635	1118.9325
1182.2049	1187.0654
1203.1689	1175.5352
1240.9040	1181.8244
1239.8558	966.9438
1154.4277	909.2929
1208.4099	915.0580
1059.5657	898.2868
1194.7833	852.6902
1141.8493	859.5035
668.0637	1058.1370
703.7025	961.7028
834.2031	1052.3719
998.7702	973.7571
1059.0416	1091.1553
949.5049	1133.0832
901.8119	1162.9568
911.7698	1173.4388
891.8540	1192.3064
1269.7295	1182.3485
1144.4698	1115.7879
1212.6027	1088.5348
971.5171	970.6125
860.9322	1001.5343
766.0702	963.7992
746.1545	964.8474
776.5522	901.4314
706.8470	919.2508
685.3590	806.0454
735.6725	829.1057
742.4858	865.7927
1257.6752	886.7566
1132.9396	1003.6307
1106.2105	1191.7823
1084.1984	1187.0654
670.1601	892.5217
1436.3930	1068.6190
1459.9774	1121.0289
1429.0556	1167.1496
1596.7673	1077.5287
1622.4481	1077.5287
1633.4542	1103.2095
1633.4542	1042.4141
1728.8402	1171.3424
1735.6535	1133.6073
1663.8520	1163.4809
1768.1477	1192.3064
1790.1598	1129.4145
1790.1598	1161.3845
1767.6236	1169.7701
1908.6062	1025.1188
1876.1121	1053.4201
1845.7143	1001.0102
1862.4855	882.5638
1751.3765	824.3888
1704.2076	966.4197
1621.9240	932.3532
1572.1346	995.7692
1545.9297	991.0523
1501.9053	1083.8179
1496.1403	1116.8361
1483.5619	1135.1796
1407.5675	1126.7940
1455.7846	1052.8960
1466.2666	1009.3958
1469.4112	966.4197
1705.7799	856.3589
1579.4720	842.2082
1516.0560	839.5877
1439.5376	854.2625
1430.1038	806.0454
1522.8693	867.3650
1562.7008	842.2082
1863.5337	805.5213
1777.5815	651.9602
1902.3170	538.7548
1886.5941	571.7731
1425.3869	678.6893
1439.5376	678.6893
1270.7777	806.0454
1565.8454	211.1929
1553.2671	181.8434
1662.2797	137.2949
1675.9062	208.5724
1539.1164	373.1395
1536.4959	340.1213
907.8412	155.6726
932.0309	135.3845
908.6215	93.2476
904.7200	52.6714
827.4691	78.4217
786.1125	59.6942
1027.2290	52.6714
1015.5243	30.0423
12.4576	26.2546
51.0734	623.4294
152.7486	766.5085
213.5441	770.7013
28.4418	586.5935
42.5925	599.1719
